,Fecha,temp_max,temp_min
20521,1996-03-08,19.8,18.0
20522,1996-03-09,20.9,17.4
20523,1996-03-10,21.1,17.5
20524,1996-03-11,22.4,17.5
20525,1996-03-12,22.7,17.7
20526,1996-03-13,25.5,17.0
20527,1996-03-14,25.1,17.3
20528,1996-03-15,22.3,18.6
20529,1996-03-16,28.9,19.4
20530,1996-03-17,25.0,17.6
20531,1996-03-18,21.4,14.3
20532,1996-03-19,23.7,13.7
20533,1996-03-20,21.5,16.0
20534,1996-03-21,21.8,14.3
20535,1996-03-22,20.8,16.7
20536,1996-03-23,22.4,15.1
20537,1996-03-24,22.0,17.8
20538,1996-03-25,23.5,18.7
20539,1996-03-26,23.6,16.4
20540,1996-03-27,23.0,16.5
20541,1996-03-28,22.4,17.4
20542,1996-03-29,24.3,15.8
20543,1996-03-30,26.8,18.0
20544,1996-03-31,24.3,18.6
20545,1996-04-01,24.5,14.7
20546,1996-04-02,25.9,14.5
20547,1996-04-03,24.8,15.7
20548,1996-04-04,22.7,14.6
20549,1996-04-05,22.8,13.3
20550,1996-04-06,23.0,16.7
20551,1996-04-07,29.3,18.4
20552,1996-04-08,22.6,16.6
20553,1996-04-09,18.9,13.9
20554,1996-04-10,16.8,13.6
20555,1996-04-11,17.5,12.3
20556,1996-04-12,18.8,12.3
20557,1996-04-13,20.3,15.3
20558,1996-04-14,22.0,14.5
20559,1996-04-15,20.4,14.1
20560,1996-04-16,21.8,13.3
20561,1996-04-17,18.0,11.9
20562,1996-04-18,16.3,11.6
20563,1996-04-19,19.9,10.0
20564,1996-04-20,19.6,9.6
20565,1996-04-21,21.9,9.5
20566,1996-04-22,20.8,10.8
20567,1996-04-23,21.2,14.6
20568,1996-04-24,23.6,13.8
20569,1996-04-25,24.5,14.9
20570,1996-04-26,25.5,13.6
20571,1996-04-27,25.4,13.2
20572,1996-04-28,18.1,15.9
20573,1996-04-29,19.4,13.1
20574,1996-04-30,19.2,14.4
20575,1996-05-01,20.1,16.9
20576,1996-05-02,19.5,16.3
20577,1996-05-03,20.6,17.7
20578,1996-05-04,19.8,17.8
20579,1996-05-05,20.5,17.8
20580,1996-05-06,20.3,17.3
20581,1996-05-07,21.2,13.7
20582,1996-05-08,17.9,16.3
20583,1996-05-09,18.9,15.8
20584,1996-05-10,22.6,13.5
20585,1996-05-11,23.7,13.5
20586,1996-05-12,21.8,16.2
20587,1996-05-13,18.3,14.4
20588,1996-05-14,16.9,14.0
20589,1996-05-15,17.9,12.2
20590,1996-05-16,17.9,14.7
20591,1996-05-17,17.8,15.2
20592,1996-05-18,18.1,14.5
20593,1996-05-19,18.7,14.0
20594,1996-05-20,17.0,14.6
20595,1996-05-21,16.5,12.5
20596,1996-05-22,17.7,9.5
20597,1996-05-23,19.2,11.0
20598,1996-05-24,19.1,11.1
20599,1996-05-25,17.5,10.9
20600,1996-05-26,18.1,12.7
20601,1996-05-27,17.9,9.3
20602,1996-05-28,19.0,9.7
20603,1996-05-29,18.1,10.5
20604,1996-05-30,19.0,10.3
20605,1996-05-31,19.2,7.5
20606,1996-06-01,20.8,8.9
20607,1996-06-02,18.8,14.0
20608,1996-06-03,18.9,14.3
20609,1996-06-04,22.7,13.7
20610,1996-06-05,18.0,14.3
20611,1996-06-06,17.3,8.4
20612,1996-06-07,17.6,9.2
20613,1996-06-08,15.9,9.4
20614,1996-06-09,15.7,7.1
20615,1996-06-10,14.8,10.8
20616,1996-06-11,14.6,12.8
20617,1996-06-12,15.2,12.6
20618,1996-06-13,15.2,11.7
20619,1996-06-14,14.8,11.0
20620,1996-06-15,15.3,8.5
20621,1996-06-16,15.4,11.7
20622,1996-06-17,15.9,10.8
20623,1996-06-18,18.6,9.6
20624,1996-06-19,18.5,10.3
20625,1996-06-20,19.2,9.6
20626,1996-06-21,17.4,9.6
20627,1996-06-22,16.5,8.2
20628,1996-06-23,17.4,13.0
20629,1996-06-24,17.7,12.4
20630,1996-06-25,15.9,9.7
20631,1996-06-26,16.0,10.2
20632,1996-06-27,15.3,10.5
20633,1996-06-28,15.7,10.0
20634,1996-06-29,16.6,8.0
20635,1996-06-30,17.1,11.8
20636,1996-07-01,15.7,9.6
20637,1996-07-02,16.5,8.6
20638,1996-07-03,15.5,8.5
20639,1996-07-04,16.1,6.7
20640,1996-07-05,16.7,10.2
20641,1996-07-06,17.5,11.4
20642,1996-07-07,15.6,10.9
20643,1996-07-08,13.3,10.0
20644,1996-07-09,13.7,7.6
20645,1996-07-10,13.3,8.8
20646,1996-07-11,14.5,7.1
20647,1996-07-12,13.1,5.6
20648,1996-07-13,13.5,6.5
20649,1996-07-14,14.3,9.3
20650,1996-07-15,14.2,8.7
20651,1996-07-16,13.9,8.3
20652,1996-07-17,14.0,6.9
20653,1996-07-18,15.2,6.3
20654,1996-07-19,19.5,8.3
20655,1996-07-20,16.6,11.0
20656,1996-07-21,14.5,9.5
20657,1996-07-22,16.7,10.0
20658,1996-07-23,17.4,8.6
20659,1996-07-24,18.1,12.1
20660,1996-07-25,15.5,9.0
20661,1996-07-26,16.3,9.9
20662,1996-07-27,18.2,12.0
20663,1996-07-28,16.4,11.8
20664,1996-07-29,18.4,10.5
20665,1996-07-30,16.5,8.4
20666,1996-07-31,17.3,9.7
20667,1996-08-01,19.2,9.8
20668,1996-08-02,18.4,11.6
20669,1996-08-03,19.6,11.9
20670,1996-08-04,19.2,13.4
20671,1996-08-05,17.1,11.7
20672,1996-08-06,18.7,7.2
20673,1996-08-07,16.5,10.3
20674,1996-08-08,13.2,8.6
20675,1996-08-09,14.8,6.2
20676,1996-08-10,16.1,8.7
20677,1996-08-11,18.6,5.5
20678,1996-08-12,20.7,7.6
20679,1996-08-13,21.2,6.3
20680,1996-08-14,23.3,10.8
20681,1996-08-15,18.3,11.7
20682,1996-08-16,18.4,10.6
20683,1996-08-17,18.2,8.1
20684,1996-08-18,18.2,6.5
20685,1996-08-19,10.2,7.1
20686,1996-08-20,15.0,6.9
20687,1996-08-21,14.7,6.1
20688,1996-08-22,15.5,6.1
20689,1996-08-23,15.8,9.5
20690,1996-08-24,16.6,7.7
20691,1996-08-25,19.7,6.9
20692,1996-08-26,18.0,9.6
20693,1996-08-27,18.4,10.8
20694,1996-08-28,21.2,14.6
20695,1996-08-29,15.4,12.5
20696,1996-08-30,14.1,12.1
20697,1996-08-31,15.3,12.8
20698,1996-09-01,16.0,12.5
20699,1996-09-02,18.3,11.3
20700,1996-09-03,16.1,10.3
20701,1996-09-04,18.3,10.3
20702,1996-09-05,19.3,11.3
20703,1996-09-06,18.2,10.9
20704,1996-09-07,20.3,8.9
20705,1996-09-08,19.4,12.0
20706,1996-09-09,19.9,10.4
20707,1996-09-10,18.2,11.7
20708,1996-09-11,17.1,9.7
20709,1996-09-12,21.2,13.3
20710,1996-09-13,16.6,10.0
20711,1996-09-14,19.4,11.2
20712,1996-09-15,22.1,11.3
20713,1996-09-16,26.4,13.3
20714,1996-09-17,26.4,18.0
20715,1996-09-18,21.6,14.6
20716,1996-09-19,25.8,15.6
20717,1996-09-20,20.7,12.9
20718,1996-09-21,15.4,10.5
20719,1996-09-22,16.8,10.5
20720,1996-09-23,21.3,7.0
20721,1996-09-24,26.6,13.3
20722,1996-09-25,20.6,10.4
20723,1996-09-26,21.8,10.4
20724,1996-09-27,18.3,12.5
20725,1996-09-28,17.1,14.1
20726,1996-09-29,22.4,15.4
20727,1996-09-30,21.6,15.0
20728,1996-10-01,18.3,12.8
20729,1996-10-02,20.8,10.6
20730,1996-10-03,22.3,10.6
20731,1996-10-04,21.5,10.3
20732,1996-10-05,23.4,12.7
20733,1996-10-06,20.3,14.4
20734,1996-10-07,16.8,14.0
20735,1996-10-08,17.5,14.2
20736,1996-10-09,22.5,12.1
20737,1996-10-10,26.2,13.8
20738,1996-10-11,30.3,17.5
20739,1996-10-12,23.9,15.7
20740,1996-10-13,19.4,11.9
20741,1996-10-14,20.7,14.0
20742,1996-10-15,22.5,13.5
20743,1996-10-16,25.7,14.9
20744,1996-10-17,19.4,16.1
20745,1996-10-18,23.2,15.3
20746,1996-10-19,24.7,14.4
20747,1996-10-20,18.5,12.3
20748,1996-10-21,16.8,11.6
20749,1996-10-22,17.8,9.6
20750,1996-10-23,18.2,14.2
20751,1996-10-24,19.8,10.9
20752,1996-10-25,22.6,14.2
20753,1996-10-26,18.9,15.6
20754,1996-10-27,17.7,15.7
20755,1996-10-28,22.2,15.6
20756,1996-10-29,22.7,15.9
20757,1996-10-30,20.6,13.4
20758,1996-10-31,17.1,14.8
20759,1996-11-01,17.9,14.5
20760,1996-11-02,21.4,15.5
20761,1996-11-03,22.9,15.6
20762,1996-11-04,22.7,14.1
20763,1996-11-05,16.1,13.5
20764,1996-11-06,16.6,12.7
20765,1996-11-07,18.2,13.6
20766,1996-11-08,19.7,15.1
20767,1996-11-09,24.4,13.7
20768,1996-11-10,19.9,12.4
20769,1996-11-11,17.8,10.7
20770,1996-11-12,22.8,13.5
20771,1996-11-13,30.8,14.5
20772,1996-11-14,31.7,22.1
20773,1996-11-15,26.4,15.4
20774,1996-11-16,20.9,15.8
20775,1996-11-17,30.0,17.6
20776,1996-11-18,20.6,13.7
20777,1996-11-19,17.9,13.2
20778,1996-11-20,21.3,13.3
20779,1996-11-21,17.1,13.6
20780,1996-11-22,13.4,11.2
20781,1996-11-23,16.9,13.2
20782,1996-11-24,18.0,12.9
20783,1996-11-25,23.8,12.7
20784,1996-11-26,32.1,16.7
20785,1996-11-27,23.6,16.3
20786,1996-11-28,22.8,16.9
20787,1996-11-29,25.7,16.8
20788,1996-11-30,25.2,16.8
20789,1996-12-01,26.7,15.8
20790,1996-12-02,32.0,21.5
20791,1996-12-03,22.0,17.4
20792,1996-12-04,24.8,18.3
20793,1996-12-05,23.0,18.1
20794,1996-12-06,26.2,19.1
20795,1996-12-07,23.4,17.7
20796,1996-12-08,19.4,16.7
20797,1996-12-09,26.5,14.9
20798,1996-12-10,23.0,16.4
20799,1996-12-11,22.0,18.2
20800,1996-12-12,19.5,16.3
20801,1996-12-13,19.2,14.1
20802,1996-12-14,19.7,15.2
20803,1996-12-15,20.8,12.8
20804,1996-12-16,27.8,16.2
20805,1996-12-17,23.3,18.2
20806,1996-12-18,20.8,17.3
20807,1996-12-19,22.3,15.7
20808,1996-12-20,19.5,16.5
20809,1996-12-21,22.9,15.9
20810,1996-12-22,26.4,16.5
20811,1996-12-23,27.0,19.6
20812,1996-12-24,28.1,16.3
20813,1996-12-25,27.6,20.8
20814,1996-12-26,26.1,18.1
20815,1996-12-27,20.9,17.8
20816,1996-12-28,24.7,17.2
20817,1996-12-29,21.9,18.4
20818,1996-12-30,19.4,17.7
20819,1996-12-31,21.9,17.4
20820,1997-01-01,20.9,16.8
20821,1997-01-02,22.5,13.9
20822,1997-01-03,23.4,15.9
20823,1997-01-04,24.2,17.3
20824,1997-01-05,25.5,17.1
20825,1997-01-06,28.0,18.9
20826,1997-01-07,24.9,17.5
20827,1997-01-08,21.5,15.8
20828,1997-01-09,21.7,17.1
20829,1997-01-10,21.8,17.8
20830,1997-01-11,20.2,17.9
20831,1997-01-12,20.6,16.4
20832,1997-01-13,21.7,16.6
20833,1997-01-14,22.8,15.0
20834,1997-01-15,25.9,17.4
20835,1997-01-16,24.9,18.7
20836,1997-01-17,22.0,18.0
20837,1997-01-18,21.7,17.9
20838,1997-01-19,24.8,17.6
20839,1997-01-20,25.9,18.5
20840,1997-01-21,27.6,18.3
20841,1997-01-22,27.6,19.2
20842,1997-01-23,25.8,20.4
20843,1997-01-24,23.0,20.2
20844,1997-01-25,24.1,19.9
20845,1997-01-26,23.4,19.3
20846,1997-01-27,25.9,20.6
20847,1997-01-28,25.7,21.0
20848,1997-01-29,21.7,20.0
20849,1997-01-30,21.0,20.1
20850,1997-01-31,23.1,19.3
20851,1997-02-01,26.0,17.7
20852,1997-02-02,22.4,19.3
20853,1997-02-03,20.6,18.1
20854,1997-02-04,21.6,17.1
20855,1997-02-05,22.1,16.2
20856,1997-02-06,25.1,18.8
20857,1997-02-07,24.7,20.7
20858,1997-02-08,26.4,19.4
20859,1997-02-09,32.4,21.9
20860,1997-02-10,27.2,20.5
20861,1997-02-11,21.8,19.9
20862,1997-02-12,21.8,19.5
20863,1997-02-13,25.4,21.0
20864,1997-02-14,24.1,20.9
20865,1997-02-15,25.7,19.7
20866,1997-02-16,24.6,18.9
20867,1997-02-17,24.9,21.6
20868,1997-02-18,25.8,21.2
20869,1997-02-19,25.1,20.9
20870,1997-02-20,26.4,18.8
20871,1997-02-21,24.9,21.0
20872,1997-02-22,28.4,20.9
20873,1997-02-23,26.1,22.7
20874,1997-02-24,26.4,20.9
20875,1997-02-25,21.9,20.6
20876,1997-02-26,26.9,20.2
20877,1997-02-27,23.2,20.3
20878,1997-02-28,22.9,19.4
20879,1997-03-01,27.3,18.4
20880,1997-03-02,25.8,21.6
20881,1997-03-03,27.4,20.0
20882,1997-03-04,25.9,19.9
20883,1997-03-05,22.5,20.0
20884,1997-03-06,22.6,20.6
20885,1997-03-07,24.0,20.9
20886,1997-03-08,25.3,19.3
20887,1997-03-09,21.1,19.7
20888,1997-03-10,22.5,18.6
20889,1997-03-11,24.5,18.4
20890,1997-03-12,25.7,18.1
20891,1997-03-13,21.7,19.3
20892,1997-03-14,23.4,18.9
20893,1997-03-15,24.4,18.6
20894,1997-03-16,23.2,19.2
20895,1997-03-17,21.6,19.3
20896,1997-03-18,24.9,17.1
20897,1997-03-19,28.8,17.0
20898,1997-03-20,24.8,19.9
20899,1997-03-21,21.5,17.9
20900,1997-03-22,21.0,17.5
20901,1997-03-23,23.8,15.4
20902,1997-03-24,22.9,15.2
20903,1997-03-25,21.6,17.6
20904,1997-03-26,23.6,16.2
20905,1997-03-27,25.4,17.9
20906,1997-03-28,28.2,19.3
20907,1997-03-29,22.4,19.7
20908,1997-03-30,22.1,18.2
20909,1997-03-31,19.9,16.4
20910,1997-04-01,20.4,14.2
20911,1997-04-02,26.2,14.4
20912,1997-04-03,26.6,13.9
20913,1997-04-04,25.5,17.5
20914,1997-04-05,25.5,14.9
20915,1997-04-06,25.9,16.0
20916,1997-04-07,20.2,14.9
20917,1997-04-08,18.0,12.7
20918,1997-04-09,21.6,12.7
20919,1997-04-10,21.0,15.1
20920,1997-04-11,21.0,15.2
20921,1997-04-12,21.4,15.9
20922,1997-04-13,22.8,14.2
20923,1997-04-14,26.2,15.1
20924,1997-04-15,20.7,17.9
20925,1997-04-16,21.4,15.9
20926,1997-04-17,25.3,15.5
20927,1997-04-18,23.1,15.1
20928,1997-04-19,20.1,17.5
20929,1997-04-20,22.3,15.0
20930,1997-04-21,23.1,15.1
20931,1997-04-22,23.2,15.2
20932,1997-04-23,24.5,15.7
20933,1997-04-24,28.3,17.2
20934,1997-04-25,18.9,16.4
20935,1997-04-26,21.9,13.8
20936,1997-04-27,21.6,15.0
20937,1997-04-28,23.1,15.5
20938,1997-04-29,23.8,13.3
20939,1997-04-30,23.0,14.1
20940,1997-05-01,22.6,15.1
20941,1997-05-02,22.5,15.5
20942,1997-05-03,21.4,17.0
20943,1997-05-04,22.4,17.4
20944,1997-05-05,23.4,16.5
20945,1997-05-06,21.6,17.1
20946,1997-05-07,22.3,16.7
20947,1997-05-08,16.9,12.1
20948,1997-05-09,16.0,11.7
20949,1997-05-10,15.0,12.0
20950,1997-05-11,17.0,13.9
20951,1997-05-12,17.0,14.8
20952,1997-05-13,17.4,12.7
20953,1997-05-14,18.0,10.2
20954,1997-05-15,19.3,12.3
20955,1997-05-16,19.0,15.0
20956,1997-05-17,20.5,16.1
20957,1997-05-18,18.6,13.7
20958,1997-05-19,15.6,14.2
20959,1997-05-20,17.7,14.1
20960,1997-05-21,18.3,14.0
20961,1997-05-22,17.6,12.0
20962,1997-05-23,16.8,14.4
20963,1997-05-24,17.7,13.7
20964,1997-05-25,18.1,12.7
20965,1997-05-26,19.2,9.7
20966,1997-05-27,20.4,13.5
20967,1997-05-28,20.6,12.9
20968,1997-05-29,20.4,14.1
20969,1997-05-30,15.1,11.8
20970,1997-05-31,13.8,10.4
20971,1997-06-01,15.4,11.6
20972,1997-06-02,16.6,10.6
20973,1997-06-03,16.4,8.2
20974,1997-06-04,17.9,8.0
20975,1997-06-05,20.4,11.4
20976,1997-06-06,21.9,13.1
20977,1997-06-07,18.0,13.0
20978,1997-06-08,16.5,10.2
20979,1997-06-09,16.8,8.9
20980,1997-06-10,17.0,6.3
20981,1997-06-11,16.8,5.9
20982,1997-06-12,17.1,5.4
20983,1997-06-13,18.5,11.4
20984,1997-06-14,15.3,10.0
20985,1997-06-15,13.2,8.9
20986,1997-06-16,14.4,12.6
20987,1997-06-17,15.2,12.0
20988,1997-06-18,14.3,11.3
20989,1997-06-19,15.3,12.0
20990,1997-06-20,16.3,12.1
20991,1997-06-21,16.3,9.7
20992,1997-06-22,16.8,8.1
20993,1997-06-23,17.4,8.6
20994,1997-06-24,17.2,7.6
20995,1997-06-25,14.3,7.7
20996,1997-06-26,14.8,11.4
20997,1997-06-27,16.0,10.6
20998,1997-06-28,16.1,9.0
20999,1997-06-29,15.8,9.7
21000,1997-06-30,15.6,12.9
21001,1997-07-01,14.4,11.4
21002,1997-07-02,13.7,10.4
21003,1997-07-03,14.3,10.8
21004,1997-07-04,14.1,10.8
21005,1997-07-05,14.3,11.8
21006,1997-07-06,14.4,11.5
21007,1997-07-07,16.4,10.2
21008,1997-07-08,19.7,10.2
21009,1997-07-09,15.3,10.2
21010,1997-07-10,12.5,8.3
21011,1997-07-11,13.8,10.2
21012,1997-07-12,14.6,7.2
21013,1997-07-13,12.5,11.2
21014,1997-07-14,14.7,9.7
21015,1997-07-15,17.3,7.9
21016,1997-07-16,14.5,8.7
21017,1997-07-17,14.1,9.5
21018,1997-07-18,14.4,9.2
21019,1997-07-19,15.1,9.8
21020,1997-07-20,15.1,8.0
21021,1997-07-21,15.6,7.4
21022,1997-07-22,16.9,6.8
21023,1997-07-23,15.6,10.9
21024,1997-07-24,16.5,10.0
21025,1997-07-25,17.8,8.8
21026,1997-07-26,19.1,11.6
21027,1997-07-27,18.5,12.5
21028,1997-07-28,17.0,8.4
21029,1997-07-29,14.6,10.4
21030,1997-07-30,15.0,9.6
21031,1997-07-31,15.8,6.8
21032,1997-08-01,14.5,9.8
21033,1997-08-02,15.2,10.0
21034,1997-08-03,15.0,10.4
21035,1997-08-04,14.6,10.6
21036,1997-08-05,14.8,8.0
21037,1997-08-06,16.0,7.2
21038,1997-08-07,18.7,12.6
21039,1997-08-08,17.2,10.1
21040,1997-08-09,15.4,7.6
21041,1997-08-10,14.7,6.4
21042,1997-08-11,19.1,6.1
21043,1997-08-12,16.5,11.3
21044,1997-08-13,18.7,8.6
21045,1997-08-14,16.9,8.0
21046,1997-08-15,17.7,7.3
21047,1997-08-16,20.9,8.3
21048,1997-08-17,23.0,12.5
21049,1997-08-18,16.6,10.8
21050,1997-08-19,15.7,8.0
21051,1997-08-20,14.9,11.1
21052,1997-08-21,16.7,12.3
21053,1997-08-22,18.1,9.1
21054,1997-08-23,21.3,9.7
21055,1997-08-24,14.0,8.7
21056,1997-08-25,15.9,8.3
21057,1997-08-26,16.3,7.6
21058,1997-08-27,17.1,8.6
21059,1997-08-28,18.5,7.4
21060,1997-08-29,18.7,10.2
21061,1997-08-30,19.1,9.3
21062,1997-08-31,20.9,10.4
21063,1997-09-01,17.4,13.2
21064,1997-09-02,21.0,15.3
21065,1997-09-03,20.9,12.8
21066,1997-09-04,20.1,11.8
21067,1997-09-05,18.1,11.2
21068,1997-09-06,17.7,12.0
21069,1997-09-07,19.3,10.8
21070,1997-09-08,19.8,13.3
21071,1997-09-09,19.3,13.0
21072,1997-09-10,17.5,10.9
21073,1997-09-11,16.9,11.6
21074,1997-09-12,17.0,12.7
21075,1997-09-13,19.3,10.4
21076,1997-09-14,20.4,10.8
21077,1997-09-15,24.3,14.3
21078,1997-09-16,18.6,13.1
21079,1997-09-17,15.9,13.2
21080,1997-09-18,15.8,10.8
21081,1997-09-19,16.1,14.2
21082,1997-09-20,21.0,13.9
21083,1997-09-21,15.4,14.5
21084,1997-09-22,16.4,13.3
21085,1997-09-23,14.0,11.4
21086,1997-09-24,14.1,10.7
21087,1997-09-25,18.0,10.6
21088,1997-09-26,21.1,10.3
21089,1997-09-27,22.0,11.7
21090,1997-09-28,17.4,12.1
21091,1997-09-29,16.0,11.9
21092,1997-09-30,19.2,7.8
21093,1997-10-01,21.5,10.8
21094,1997-10-02,28.1,14.6
21095,1997-10-03,25.2,14.0
21096,1997-10-04,15.8,11.2
21097,1997-10-05,20.0,10.9
21098,1997-10-06,16.3,14.7
21099,1997-10-07,17.1,14.3
21100,1997-10-08,22.1,13.2
21101,1997-10-09,19.8,14.3
21102,1997-10-10,21.4,11.3
21103,1997-10-11,29.7,15.4
21104,1997-10-12,25.2,16.5
21105,1997-10-13,19.4,13.6
21106,1997-10-14,23.3,9.4
21107,1997-10-15,19.5,14.8
21108,1997-10-16,24.0,12.5
21109,1997-10-17,20.2,14.3
21110,1997-10-18,17.3,13.2
21111,1997-10-19,18.4,11.3
21112,1997-10-20,16.7,12.6
21113,1997-10-21,17.8,11.7
21114,1997-10-22,18.2,14.0
21115,1997-10-23,21.2,12.0
21116,1997-10-24,23.8,14.2
21117,1997-10-25,24.7,15.0
21118,1997-10-26,25.1,16.9
21119,1997-10-27,28.0,17.4
21120,1997-10-28,20.5,16.5
21121,1997-10-29,23.1,15.9
21122,1997-10-30,22.8,17.3
21123,1997-10-31,28.0,18.5
21124,1997-11-01,26.0,19.6
21125,1997-11-02,23.5,16.5
21126,1997-11-03,20.0,16.6
21127,1997-11-04,20.3,15.8
21128,1997-11-05,20.5,17.4
21129,1997-11-06,21.9,15.5
21130,1997-11-07,26.8,16.0
21131,1997-11-08,20.0,17.4
21132,1997-11-09,19.5,16.6
21133,1997-11-10,24.7,18.7
21134,1997-11-11,30.9,20.1
21135,1997-11-12,22.5,17.5
21136,1997-11-13,25.3,18.2
21137,1997-11-14,30.3,17.6
21138,1997-11-15,21.7,17.7
21139,1997-11-16,27.1,16.6
21140,1997-11-17,21.4,17.5
21141,1997-11-18,23.4,15.9
21142,1997-11-19,26.8,13.2
21143,1997-11-20,24.3,15.4
21144,1997-11-21,21.7,18.6
21145,1997-11-22,22.9,17.4
21146,1997-11-23,27.7,17.7
21147,1997-11-24,24.3,19.0
21148,1997-11-25,26.2,17.9
21149,1997-11-26,29.9,20.2
21150,1997-11-27,33.9,19.3
21151,1997-11-28,23.9,19.0
21152,1997-11-29,25.9,18.1
21153,1997-11-30,23.9,19.8
21154,1997-12-01,26.8,18.6
21155,1997-12-02,32.5,17.0
21156,1997-12-03,20.6,18.3
21157,1997-12-04,25.4,17.9
21158,1997-12-05,25.2,18.5
21159,1997-12-06,26.7,20.0
21160,1997-12-07,23.5,20.1
21161,1997-12-08,23.6,18.4
21162,1997-12-09,26.6,20.4
21163,1997-12-10,22.2,18.0
21164,1997-12-11,23.4,17.7
21165,1997-12-12,27.0,18.7
21166,1997-12-13,30.6,20.2
21167,1997-12-14,29.4,21.3
21168,1997-12-15,28.8,20.6
21169,1997-12-16,26.3,19.5
21170,1997-12-17,32.3,17.4
21171,1997-12-18,28.0,19.5
21172,1997-12-19,31.5,20.5
21173,1997-12-20,25.2,19.6
21174,1997-12-21,34.8,20.4
21175,1997-12-22,30.9,21.3
21176,1997-12-23,24.1,20.0
21177,1997-12-24,26.7,21.1
21178,1997-12-25,24.7,20.4
21179,1997-12-26,30.5,21.1
21180,1997-12-27,21.0,19.5
21181,1997-12-28,21.7,19.1
21182,1997-12-29,26.5,18.1
21183,1997-12-30,26.5,20.3
21184,1997-12-31,27.0,19.9
21185,1998-01-01,28.6,20.4
21186,1998-01-02,30.1,20.8
21187,1998-01-03,29.9,19.5
21188,1998-01-04,23.6,19.3
21189,1998-01-05,23.8,19.6
21190,1998-01-06,23.5,18.9
21191,1998-01-07,23.0,19.6
21192,1998-01-08,24.3,18.9
21193,1998-01-09,23.4,20.7
21194,1998-01-10,24.5,21.6
21195,1998-01-11,26.3,21.0
21196,1998-01-12,27.0,20.0
21197,1998-01-13,27.3,20.7
21198,1998-01-14,28.4,21.7
21199,1998-01-15,31.0,21.4
21200,1998-01-16,23.1,20.9
21201,1998-01-17,26.3,21.0
21202,1998-01-18,31.8,20.9
21203,1998-01-19,24.9,21.0
21204,1998-01-20,28.8,21.2
21205,1998-01-21,24.4,21.1
21206,1998-01-22,27.2,20.3
21207,1998-01-23,31.5,21.5
21208,1998-01-24,28.5,21.3
21209,1998-01-25,25.8,22.4
21210,1998-01-26,27.2,19.4
21211,1998-01-27,24.9,19.4
21212,1998-01-28,32.3,19.5
21213,1998-01-29,24.8,20.9
21214,1998-01-30,28.4,19.8
21215,1998-01-31,26.1,22.4
21216,1998-02-01,28.8,22.4
21217,1998-02-02,28.4,22.1
21218,1998-02-03,30.7,22.3
21219,1998-02-04,27.5,22.3
21220,1998-02-05,29.4,23.8
21221,1998-02-06,28.6,24.2
21222,1998-02-07,28.9,23.4
21223,1998-02-08,28.9,22.5
21224,1998-02-09,23.4,20.1
21225,1998-02-10,23.8,20.1
21226,1998-02-11,26.1,19.8
21227,1998-02-12,30.5,19.8
21228,1998-02-13,25.0,21.9
21229,1998-02-14,28.1,20.4
21230,1998-02-15,32.4,22.9
21231,1998-02-16,30.9,21.0
21232,1998-02-17,21.8,17.3
21233,1998-02-18,25.1,14.7
21234,1998-02-19,30.8,18.3
21235,1998-02-20,31.8,21.6
21236,1998-02-21,23.7,20.3
21237,1998-02-22,30.0,19.4
21238,1998-02-23,21.8,19.8
21239,1998-02-24,25.2,18.8
21240,1998-02-25,29.4,19.8
21241,1998-02-26,31.1,21.9
21242,1998-02-27,34.5,22.0
21243,1998-02-28,22.9,20.7
21244,1998-03-01,24.0,21.1
21245,1998-03-02,25.6,19.9
21246,1998-03-03,27.3,19.8
21247,1998-03-04,31.0,21.0
21248,1998-03-05,29.1,20.1
21249,1998-03-06,28.6,19.2
21250,1998-03-07,21.8,18.2
21251,1998-03-08,21.5,17.4
21252,1998-03-09,23.5,16.8
21253,1998-03-10,24.5,18.0
21254,1998-03-11,25.9,14.4
21255,1998-03-12,26.9,17.9
21256,1998-03-13,30.7,19.4
21257,1998-03-14,24.7,21.4
21258,1998-03-15,21.3,19.2
21259,1998-03-16,24.9,19.5
21260,1998-03-17,22.8,20.0
21261,1998-03-18,24.2,20.3
21262,1998-03-19,25.0,20.7
21263,1998-03-20,28.1,19.1
21264,1998-03-21,32.5,21.9
21265,1998-03-22,28.8,20.1
21266,1998-03-23,33.0,22.7
21267,1998-03-24,25.1,20.1
21268,1998-03-25,21.6,20.0
21269,1998-03-26,23.1,19.5
21270,1998-03-27,22.7,20.1
21271,1998-03-28,28.0,17.1
21272,1998-03-29,22.7,20.9
21273,1998-03-30,23.4,20.2
21274,1998-03-31,28.7,20.8
21275,1998-04-01,21.0,17.9
21276,1998-04-02,21.7,18.2
21277,1998-04-03,26.1,16.0
21278,1998-04-04,23.1,19.3
21279,1998-04-05,26.2,16.9
21280,1998-04-06,25.3,19.7
21281,1998-04-07,25.3,18.9
21282,1998-04-08,29.1,18.8
21283,1998-04-09,23.4,18.4
21284,1998-04-10,19.4,16.8
21285,1998-04-11,21.1,16.8
21286,1998-04-12,24.5,16.4
21287,1998-04-13,25.2,18.5
21288,1998-04-14,19.1,15.2
21289,1998-04-15,20.5,13.0
21290,1998-04-16,20.7,15.9
21291,1998-04-17,22.2,14.3
21292,1998-04-18,20.8,17.0
21293,1998-04-19,22.0,13.5
21294,1998-04-20,20.5,18.0
21295,1998-04-21,24.4,17.3
21296,1998-04-22,20.1,17.4
